Source;Target;Type;Id;Label;Weight
251;79;Directed;1610;14Y;30
79;145;Directed;1611;14Y;30
145;209;Directed;1612;14Y;30
209;207;Directed;1613;14Y;30
207;205;Directed;1614;14Y;30
205;207;Directed;1615;14Y;30
207;209;Directed;1616;14Y;30
209;208;Directed;1617;14Y;30
208;176;Directed;1618;14Y;30
176;166;Directed;1619;14Y;30
166;177;Directed;1620;14Y;30
177;55;Directed;1621;14Y;30
55;67;Directed;1622;14Y;30
67;11;Directed;1623;14Y;30
11;43;Directed;1624;14Y;30
43;83;Directed;1625;14Y;30
83;164;Directed;1626;14Y;30
164;255;Directed;1627;14Y;30
255;45;Directed;1628;14Y;30
45;15;Directed;1629;14Y;30
15;256;Directed;1630;14Y;30
256;77;Directed;1631;14Y;30
188;143;Directed;1632;104;100
143;32;Directed;1633;104;100
32;249;Directed;1634;104;100
249;35;Directed;1635;104;100
35;250;Directed;1636;104;100
250;251;Directed;1637;104;100
251;79;Directed;1638;104;100
79;145;Directed;1639;104;100
145;209;Directed;1640;104;100
209;208;Directed;1641;104;100
208;176;Directed;1642;104;100
176;166;Directed;1643;104;100
166;177;Directed;1644;104;100
177;55;Directed;1645;104;100
55;67;Directed;1646;104;100
67;11;Directed;1647;104;100
11;43;Directed;1648;104;100
43;83;Directed;1649;104;100
83;164;Directed;1650;104;100
164;255;Directed;1651;104;100
255;45;Directed;1652;104;100
45;15;Directed;1653;104;100
15;256;Directed;1654;104;100
256;77;Directed;1655;104;100
77;199;Directed;1656;104;100
199;116;Directed;1657;104;100
116;211;Directed;1658;104;100
211;158;Directed;1659;104;100
158;226;Directed;1660;104;100
226;154;Directed;1661;104;100
154;175;Directed;1662;104;100
175;242;Directed;1663;104;100
110;109;Directed;1664;155;30
109;108;Directed;1665;155;30
108;201;Directed;1666;155;30
201;206;Directed;1667;155;30
206;205;Directed;1668;155;30
205;207;Directed;1669;155;30
207;209;Directed;1670;155;30
209;208;Directed;1671;155;30
208;176;Directed;1672;155;30
176;166;Directed;1673;155;30
166;177;Directed;1674;155;30
177;55;Directed;1675;155;30
55;67;Directed;1676;155;30
67;11;Directed;1677;155;30
11;43;Directed;1678;155;30
43;83;Directed;1679;155;30
83;164;Directed;1680;155;30
164;65;Directed;1681;155;30
65;191;Directed;1682;155;30
191;140;Directed;1683;155;30
140;38;Directed;1684;155;30
38;144;Directed;1685;155;30
144;45;Directed;1686;155;30
45;15;Directed;1687;155;30
15;256;Directed;1688;155;30
256;127;Directed;1689;155;30
127;187;Directed;1690;155;30
187;7;Directed;1691;155;30
7;101;Directed;1692;155;30
101;124;Directed;1693;155;30
77;256;Directed;1694;15;60
256;15;Directed;1695;15;60
15;45;Directed;1696;15;60
45;255;Directed;1697;15;60
255;164;Directed;1698;15;60
164;83;Directed;1699;15;60
83;43;Directed;1700;15;60
43;11;Directed;1701;15;60
11;67;Directed;1702;15;60
67;55;Directed;1703;15;60
55;177;Directed;1704;15;60
177;166;Directed;1705;15;60
166;176;Directed;1706;15;60
176;208;Directed;1707;15;60
208;209;Directed;1708;15;60
209;207;Directed;1709;15;60
207;205;Directed;1710;15;60
205;206;Directed;1711;15;60
206;201;Directed;1712;15;60
201;108;Directed;1713;15;60
108;109;Directed;1714;15;60
109;110;Directed;1715;15;60
205;207;Directed;1716;15S;90
207;209;Directed;1717;15S;90
209;208;Directed;1718;15S;90
208;176;Directed;1719;15S;90
176;166;Directed;1720;15S;90
166;177;Directed;1721;15S;90
177;55;Directed;1722;15S;90
55;67;Directed;1723;15S;90
67;11;Directed;1724;15S;90
11;43;Directed;1725;15S;90
43;83;Directed;1726;15S;90
83;164;Directed;1727;15S;90
164;255;Directed;1728;15S;90
255;45;Directed;1729;15S;90
45;15;Directed;1730;15S;90
15;256;Directed;1731;15S;90
256;77;Directed;1732;15S;90
43;75;Directed;1733;16;30
75;43;Directed;1734;16;30
77;21;Directed;1735;20;30
21;196;Directed;1736;20;30
196;45;Directed;1737;20;30
